utahcancer.com/cancer-trial/phase-iii-study-of-ivonescimab-or-bevacizumab-combined-with-folfox-in-patients-with-metastatic-colorectal-cancer/,https://utahcancer.com/late-phase-trials/#trials-metastatic-colorectal,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/phase-iii-study-of-ivonescimab-or-bevacizumab-combined-with-folfox-in-patients-with-metastatic-colorectal-cancer,https://utahcancer.com/late-phase-trials/#trials-metastatic-colorectal,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/selective-trka-inhibitor-vmd-928-to-treat-trka-overexpression-driven-solid-tumors-or-lymphoma/,https://utahcancer.com/late-phase-trials/#trials-all-comers,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/selective-trka-inhibitor-vmd-928-to-treat-trka-overexpression-driven-solid-tumors-or-lymphoma,https://utahcancer.com/late-phase-trials/#trials-all-comers,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/study-of-daraxonrasib-rmc-6236-in-previously-treated-patients-with-ras-mutated-nsclc-rasolve-301/,https://utahcancer.com/late-phase-trials/#trials-lung-rmc,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/study-of-daraxonrasib-rmc-6236-in-previously-treated-patients-with-ras-mutated-nsclc-rasolve-301,https://utahcancer.com/late-phase-trials/#trials-lung-rmc,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/study-of-trastuzumab-deruxtecan-with-bevacizumab-versus-bevacizumab-monotherapy-for-first-line-maintenance-in-her2-expressing-ovarian-cancer-destiny-ovarian01/,https://utahcancer.com/late-phase-trials/#trials-ovarian,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-trial/study-of-trastuzumab-deruxtecan-with-bevacizumab-versus-bevacizumab-monotherapy-for-first-line-maintenance-in-her2-expressing-ovarian-cancer-destiny-ovarian01,https://utahcancer.com/late-phase-trials/#trials-ovarian,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancers-we-treat/,https://utahcancer.com/specialties/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancers-we-treat,https://utahcancer.com/specialties/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/category/articles/,https://utahcancer.com/articles/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/category/articles,https://utahcancer.com/articles/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/category/articles/events/,https://utahcancer.com/events/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/category/articles/events,https://utahcancer.com/events/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-rehabilitation-centers/,https://utahcancer.com/physical-therapy/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/cancer-rehabilitation-centers,https://utahcancer.com/physical-therapy/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/chronic-leukemia-treatment-in-utah/,https://utahcancer.com/specialties/chronic-leukemias/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/chronic-leukemia-treatment-in-utah,https://utahcancer.com/specialties/chronic-leukemias/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/clinical-trials/,https://utahcancer.com/clinical-trials/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/clinical-trials,https://utahcancer.com/clinical-trials/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/colon-cancer-treatment-in-utah/,https://utahcancer.com/specialties/colon-cancer/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/colon-cancer-treatment-in-utah,https://utahcancer.com/specialties/colon-cancer/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/contact/,https://utahcancer.com/contact/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/contact,https://utahcancer.com/contact/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/davis-hospital-campus/,https://utahcancer.com/locations/layton/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/davis-hospital-campus,https://utahcancer.com/locations/layton/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/dr-xylina-gregg-oncologist-at-utah-cancer-specialists-president-elect-of-sumo/,https://utahcancer.com/providers/xylina-gregg/,301,TRUE,TRUE,FALSE,FALSE
